podcast_id,description
1436450976,"<p>From the newsrooms of The Age and SMH, <em>Please Explain</em> gives you a daily insight into the stories that drive the nation.</p>
<p>Please take the time to rate &amp; review us on Apple Podcasts or wherever you get your pods. We love to hear your thoughts and it makes it easier for the rest of the podcast world to find us.</p>
<p>Become a subscriber: our supporters power our newsrooms and are critical for the sustainability of news coverage. Becoming a subscriber also gets you exclusive behind-the-scenes content and invitations to special events. Click on the links to subscribe https://subscribe.theage.com.au/ or https://subscribe.smh.com.au/</p>"
1102298716,"
            
        Want to know what's really going on in Parliament House? Fran Kelly and Patricia Karvelas give you the political analysis that matters and explain what it means for you.
            
        "
1361401612,<p>Do you have dreams of owning your own business or you just want to take a peak behind the curtain to see how other people have done it? Then join Georgia Love as she sits down with some of the most inspiring and successful female entrepreneurs to discover how they built their businesses from the ground up.</p>
1533612473,"Brett Finch's best stories from around the NRL & Sports world. 

Brought to you by PointsBet Australia."
1349523628,"
            
        The Signal is the ABC's daily news podcast that helps cut through the noise to cover the biggest stories, explaining not only what is happening but why. It's an entertaining 15-minute show, perfect for the daily commute.
            
        "
1242155321,"A Podcast of Mothers' stories of childbirth. Weekly interviews with mothers giving their first hand accounts of child birth in Australia. Designed to help educate and inform first time pregnant women, parents wanting to have better subsequent births and birth enthusiasts who love to hear and tell birth stories. An entertaining and heartfelt resource for pregnancy, labour and delivery and postpartum."
1212097275,"<p>Bryce and Alec bring you Australia's best investing podcast for millennials. Join them, as they breakdown the barriers to investing, to make the markets accessible to everyone. Start your journey now!</p>"
73331325,"
            
        Join Dr Karl Kruszelnicki, Lucy Smith and their scientific guests, with a bunch of curious triple j listeners for a weekly injection of science, myth-bashing and answers!
            
        "
1474052266,"<p>Famous scandals, true crime, celeb dramas, conspiracy theories, politics, amazing people throughout history... if it's an incredible story, hilarious hosts Comedian Rosie Waterland and Jacob Stanley will tell you about it without bogging you down with any of the boring bits. You'll get just the gist of what you need to know - only get the juiciest, most entertaining details (you know, the ones that make you look <em>very</em>&nbsp;smart and interesting when you repeat them at a dinner party).&nbsp;</p>"
1507116817,"<p>A news show that serves you the latest headlines each morning. Plus, we go deeper and 'brief' you on one topic per day via interviews. Hosted by Tom Tilley (former presenter of Triple J's Hack) with regular rotating co-hosts Jan Fran (from ABC's Pineapple Project, The Project and SBS's The Feed), Annika Smethurst (News Corp Journalist) and Jamila Rizvi (author, presenter and political commentator).</p>"
936653355,"A peripatetic podcast in which Leigh Sales and Annabel Crabb discuss what they're reading, watching, cooking, listening to or irrationally exhilarated by."
1117246594,"This is the podcast channel for everything Matty Johns. Every week during the NRL season we'll publish an episode of Matty's Fox Sports Australia show, we'll also be publishing episodes of Matty at home with the rest of the Johns family, wife Trish and sons Jack and Cooper. You'll get all the experts talking about the NRL, and hear Jack and Coop giving Matt heaps, it's all here."
1385995581,"<p>The Squiz is your shortcut to the news. Published each weekday at 6.00am, our daily news podcast is designed to fit into your morning routine – perfect for the commute, the gym or over a coffee. Sign up to the email and podcast at https://thesquiz.com.au/signup/.</p>"
1533629268,"<p>A nurse lives in a quiet town in Tasmania, Australia. He spends his life working with children and is the ultimate father figure, but he has a dark secret. </p><p>People who still hold positions of power protected him. They are still protecting others.</p><p>Hear from childhood sexual assault survivors sharing their stories for the first time, and know that there are countless others waiting to be heard. </p><p>If you have any tips, information contact thenursepodcast@gmail.com </p>"
1552309889,"<p>The Daily Aus podcast is a five-minute entree to your news diet, and is presented by co-founders Sam (26) and Zara (24). Join them every weekday morning as they cover the news of the day in your language and take a deep dive into the biggest story of the day so that you’re armed with talking points when you meet your blind date, get caught chatting in the coffee line or have to face the in-laws. Over 80,000 Australians get their news from The Daily Aus on Instagram, and now they're hitting your headphones.</p>"
1550688418,"On February 22, 2011, a devastating earthquake shook Christchurch, killing 185 people. One hundred and fifteen of those people were in the CTV building. The building should never have been built."
1534252348,"<p>The world has changed a lot in 20 years. And when you&rsquo;ve be broadcasting through all of it, you have the benefit of going back to see what things were like during those times. Whether it&rsquo;s a personal memory, a significant moment in history or the silliness of a segment that catches their eye, Hamish and Andy are looking at the run sheets from over 2,500 shows across two decades and picking one singular talk break to discuss. They try to remember what was going on behind the scenes as well as on air, before listening back to the original audio. Often their recollections are completely wrong to the reality of what truly happened but it&rsquo;s a super fun journey back in time regardless. We&rsquo;ll all feel a little nostalgic listening.</p>"
73330306,"
            
        Background Briefing is daring narrative journalism: Australian investigations with impact. Our award-winning reporters forensically uncover the hidden stories at the heart of the country’s biggest issues.
            
        "
73330911,"
            
        All In The Mind is ABC RN's weekly podcast looking into the mental universe, the mind, brain and behaviour — everything from addiction to artificial intelligence.
            
        "
