country,rank,name,id,releaseDate,Primary_Genre,Other_Genre,Artist,FeedURL
nz,62,Lex Fridman Podcast,1434243584,2020-10-30,Technology,"Science,",Lex Fridman,https://lexfridman.com/feed/podcast/
nz,63,Delicious Ways to Feel Better,1428704212,2021-01-12,Nutrition,"Health & Fitness,Society & Culture,",Deliciously Ella,https://rss.acast.com/deliciouslyellapodcast
nz,64,The Infinite Monkey Cage,343580439,2020-08-26,Science,"Technology,",BBC Radio 4,https://podcasts.files.bbci.co.uk/b00snr0w.rss
nz,65,"Dom, Meg & Randell Catchup Podcast - The Edge",286123041,2021-03-04,Comedy,"Music,",rova | The Edge,https://www.omnycontent.com/d/playlist/d5d8b1d2-6c31-48c0-8625-a959004fd8f1/94898afb-1f01-4081-82f8-a9a601541b77/13bdeba3-062b-4bf8-aaa6-a9a601541b80/podcast.rss
nz,66,Conversations,94688506,2020-10-28,Relationships,"Society & Culture,",ABC Radio,http://www.abc.net.au/radio/programs/conversations/feed/7711104/podcast.xml
nz,67,Super Creative,1531981810,2021-03-02,Marketing,"Business,",Somewhere Creative  | Catie Dawson,https://feeds.buzzsprout.com/1328845.rss
nz,68,Economist Radio,151230264,2020-10-28,News,,The Economist,https://rss.acast.com/theeconomistallaudio
nz,69,Heaven Bent,1513489117,2021-03-01,History,"Society & Culture,Documentary,",Tara Jean Stevens / Frequency Podcast Network,https://frequencypodcastnetwork.com/shows/heaven-bent/feed/podcast/
nz,70,In Plain Sight: Lady Bird Johnson,1554132477,2021-03-01,History,"Society & Culture,Documentary,",ABC News,https://feeds.megaphone.fm/ESP8551283217
nz,71,Starting In Te Reo Maori Podcast,1466184341,2020-12-19,Arts,"Education,",Grant Whitbourne,https://feeds.buzzsprout.com/272727.rss
nz,72,Do You F*****g Mind?,1502954097,2021-01-02,Health & Fitness,,Alexis Fernandez,https://rss.acast.com/doyouf-ckingmind
nz,73,Red Collar,1541330058,2021-01-19,True Crime,,audiochuck,https://feeds.megaphone.fm/ADL4201344942
nz,74,Desert Island Discs,342735925,2020-10-25,Personal Journals,"Society & Culture,",BBC Radio 4,https://podcasts.files.bbci.co.uk/b006qnmr.rss
nz,75,History Extra podcast,256580326,2020-10-28,History,"Society & Culture,",Immediate Media,http://rss.acast.com/historyextra
nz,76,Mamamia Out Loud,928350893,2021-01-18,Society & Culture,,Mamamia Podcasts,https://www.omnycontent.com/d/playlist/3ea926be-9be7-482a-8ac3-a44f016e43d1/fb1f46f6-b3d6-4068-8ab5-a44f016e5066/7f09e143-5892-47cc-a7e2-a4e4015c8eee/podcast.rss
nz,77,Not Another Parenting Podcast,1553002053,2021-03-02,Kids & Family,,Nova Podcasts,https://www.omnycontent.com/d/playlist/2fb3740d-3436-44af-8cc0-a91900716aa5/febf1c89-60b4-4134-8b20-accb002e3c29/a3cb7df4-9b8c-4ae6-830b-accb0030322c/podcast.rss
nz,78,BLACK HANDS - A family mass murder,1259053911,2020-04-06,Documentary,"Society & Culture,News,",Stuff,https://rss.whooshkaa.com/rss/podcast/id/2728
nz,79,The Rachel Maddow Show,294055449,2020-10-28,Daily News,"News,","Rachel Maddow, MSNBC",https://podcastfeeds.nbcnews.com/msnbc-rachel-maddow
nz,80,The Mindset Mentor,1033048640,2020-12-10,Mental Health,"Health & Fitness,Education,",Rob Dial and Kast Media,https://www.omnycontent.com/d/playlist/9b7dacdf-a925-4f95-84dc-ac46003451ff/5cd7413c-b341-493f-bf46-acb500364141/6b2540d4-e0b2-42f7-a61a-acb50036415a/podcast.rss
nz,81,RNZ: Saturday Morning,175135787,2020-10-24,Society & Culture,,RNZ,https://www.rnz.co.nz/acast/saturday.rss
nz,82,Rabbit Hole,1507423923,2020-06-04,Technology,"Society & Culture,",The New York Times,https://feeds.simplecast.com/oCXij9l2
nz,83,Can I Steal You For a Second?,1495750942,2021-03-03,After Shows,"TV & Film,TV Reviews,",ZM,https://www.spreaker.com/show/4200356/episodes/feed
nz,84,Freakonomics Radio,354668519,2020-10-22,Documentary,"Society & Culture,",Freakonomics Radio + Stitcher,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/14a43378-edb2-49be-8511-ab0d000a7030/d1b9612f-bb1b-4b85-9c0c-ab0d004ab37a/podcast.rss
nz,85,Dan Carlin's Hardcore History,173001861,2020-06-03,History,,Dan Carlin,http://feeds.feedburner.com/dancarlin/history?format=xml
nz,86,Serial Killers,1205030005,2020-10-29,True Crime,"History,",Parcast Network,https://feeds.megaphone.fm/END1032105222
nz,87,Respectful Parenting: Janet Lansbury Unruffled,1030050704,2020-12-16,Kids & Family,,JLML Press,http://feeds.soundcloud.com/users/soundcloud:users:91056977/sounds.rss
nz,88,Fortunately... with Fi and Jane,1220808096,2020-11-27,Comedy,,BBC Radio 4,https://podcasts.files.bbci.co.uk/p04x5pd7.rss
nz,89,The Self-Love Club®,1438816586,2021-02-28,Relationships,"Society & Culture,Health & Fitness,Mental Health,",Bel Crawford,https://www.spreaker.com/show/3198722/episodes/feed
nz,90,The Opportunist,1551162705,2021-02-16,True Crime,,Kast Media,https://www.omnycontent.com/d/playlist/9b7dacdf-a925-4f95-84dc-ac46003451ff/6ed483d8-0973-449e-a168-acbe00f6edfa/e58246bc-fa9f-488c-ba9e-acbe00f8270e/podcast.rss
nz,91,The Nurse,1533629268,2021-02-15,True Crime,"News,Politics,",Camille Bianchi,https://rss.acast.com/the-nurse
nz,92,Business Wars,1335814741,2020-12-02,Management,"Business,History,",Wondery,https://rss.art19.com/business-wars
nz,93,Friday Night Comedy from BBC Radio 4,265307784,2020-10-23,Comedy,,BBC Radio 4,https://podcasts.files.bbci.co.uk/p02pc9pj.rss
nz,94,UnF*ck Your Brain,1229434818,2020-10-23,Mental Health,"Health & Fitness,Education,Self-Improvement,",Kara Loewentheil,https://lawyerstresssolution.libsyn.com/rss
nz,95,The Real Pod,978187550,2021-03-04,Society & Culture,"Comedy,",The Spinoff,https://rss.acast.com/the-real-pod
nz,96,Brett Finch Uncensored,1533612473,2021-03-03,Rugby,"Sports,Cricket,",Brett Finch,https://brettfinchpodcast.libsyn.com/rss
nz,97,Even the Rich,1500477470,2021-03-02,Society & Culture,,Wondery,https://rss.art19.com/even-the-rich
nz,98,The Morning Rumble Catchup Podcast,380627890,2021-03-04,Comedy,"Music,",rova | The Rock,https://www.omnycontent.com/d/playlist/d5d8b1d2-6c31-48c0-8625-a959004fd8f1/3f5bbe4c-6eb0-447b-b28e-a9a601861edd/a742a335-701f-4ba2-bbbb-a9a601861ee6/podcast.rss
nz,99,Heather du Plessis-Allan Drive,1228993643,2021-02-20,News,,Newstalk ZB,https://www.spreaker.com/show/2805547/episodes/feed
nz,100,NZ Everyday Investor,1405950854,2020-10-25,Investing,"Business,Education,Self-Improvement,",Podcasts NZ / WorldPodcasts.com / Gorilla Voice Media,https://feeds.simplecast.com/07yLY12V
nz,101,The Happiness Lab with Dr. Laurie Santos,1474245040,2020-10-12,Society & Culture,"Education,",Pushkin Industries,https://feeds.megaphone.fm/happinesslab
nz,102,Office Ladies,1480311435,2021-01-20,Comedy,,Earwolf & Jenna Fischer and Angela Kinsey,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/75a86d39-9e0e-4e9a-b948-aae301805fe6/514362cf-31b4-4ed2-af40-aae301805ffd/podcast.rss
nz,103,Business Is Boring,1118188207,2021-03-03,Entrepreneurship,"Business,",The Spinoff,https://rss.acast.com/business-is-boring
nz,104,Get Sleepy: Sleep meditation and stories,1487513861,2020-12-02,Alternative Health,"Health & Fitness,Fiction,Drama,",Get Sleepy,https://feeds.simplecast.com/IXxBBvKz
nz,105,Beauty IQ Uncensored,1478211900,2021-02-16,Fashion & Beauty,"Arts,",Adore Beauty,https://www.omnycontent.com/d/playlist/133eb022-d538-494d-9082-aaa90065f49b/72db4fbe-97f2-453c-ae7a-aaa9006dee32/cae8aea2-474a-49ca-b0f7-aaa9006e5e2a/podcast.rss
nz,106,How I Built This with Guy Raz,1150510297,2020-10-26,Business,,NPR,https://feeds.npr.org/510313/podcast.xml
nz,107,Australian True Crime,1217681421,2020-10-25,True Crime,"Society & Culture,",Meshel Laurie,https://rss.acast.com/australiantruecrime
nz,108,The Country,1305527677,2021-02-24,News,,NZME,https://www.spreaker.com/show/2735249/episodes/feed
nz,109,Everyday Māori,1506906961,2020-08-11,Language Learning,"Education,",Hēmi Kelly,https://rss.acast.com/paki
nz,110,Ten Percent Happier with Dan Harris,1087147821,2020-11-20,Mental Health,"Health & Fitness,",ABC News,https://feeds.megaphone.fm/ESP3510913812
nz,111,Unsolved Mysteries,1549903604,2021-02-17,True Crime,"Society & Culture,Documentary,","Cosgrove Meurer Productions, Inc. + Cadence13",https://feeds.megaphone.fm/unsolved-mysteries
nz,112,RNZ: Black Sheep,1163907594,2020-08-30,History,,RNZ,https://www.rnz.co.nz/acast/black-sheep.rss
nz,113,CLEANING UP THE MENTAL MESS with Dr. Caroline Leaf,1334767397,2021-02-22,Mental Health,"Health & Fitness,",Dr. Caroline Leaf,https://anchor.fm/s/236705fc/podcast/rss
nz,114,Dolly Parton's America,1481398762,2019-12-31,Music History,"Music,Society & Culture,Documentary,",WNYC Studios & OSM Audio,http://feeds.wnyc.org/dolly-partons-america
nz,115,The Rich Roll Podcast,582272991,2020-11-16,Self-Improvement,"Education,Health & Fitness,",Rich Roll,https://feeds.acast.com/public/shows/5de6c1c9bd860fd53f965e25
nz,116,The Moth,275699983,2020-10-27,Performing Arts,"Arts,",The Moth,http://feeds.feedburner.com/themothpodcast
nz,117,Criminal,809264944,2020-10-23,True Crime,,Criminal & Radiotopia,https://feeds.thisiscriminal.com/CriminalShow
nz,118,BROKEN: Seeking Justice,1478460758,2021-01-12,History,"News,",Three Uncanny Four/HyperObject Industries,https://feeds.megaphone.fm/brokenjeffreyepstein
nz,119,Football Weekly,188674007,2020-10-26,Football,"Sports,",The Guardian,https://www.theguardian.com/football/series/footballweekly/podcast.xml
nz,120,Fresh Air,214089682,2021-02-26,Books,"Arts,TV & Film,",NPR,https://feeds.npr.org/381444908/podcast.xml
nz,121,A Moment In Crime,1479924698,2021-01-16,True Crime,,NZME,https://www.spreaker.com/show/4064165/episodes/feed
nz,122,RNZ: Checkpoint,444665343,2021-03-05,News,,RNZ,https://www.rnz.co.nz/acast/checkpoint.rss
nz,123,Revisionist History,1119389968,2020-09-10,Society & Culture,,Pushkin Industries,https://feeds.megaphone.fm/revisionisthistory
nz,124,The Guardian's Audio Long Reads,587347784,2020-10-28,Society & Culture,,The Guardian,https://www.theguardian.com/news/series/the-audio-long-read/podcast.xml
nz,125,BibleProject,1050832450,2021-02-22,Christianity,"Religion & Spirituality,",BibleProject,https://feeds.simplecast.com/3NVmUWZO
nz,126,The Gargle,1552687312,2021-03-02,Stand-Up Comedy,"Comedy,News,News Commentary,",The Bugle,https://rss.acast.com/the-gargle
nz,127,Truth and Lies: Jeffrey Epstein,1492759205,2021-03-01,True Crime,,ABC News,https://feeds.megaphone.fm/ESP9925426341
nz,128,That Peter Crouch Podcast,1436030381,2021-03-03,Sports,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/p06kyljg.rss
nz,129,Slo Mo: A Podcast with Mo Gawdat,1508914142,2021-03-03,Mental Health,"Health & Fitness,Education,Self-Improvement,",Mo Gawdat,https://feeds.buzzsprout.com/843595.rss
nz,130,Comedy of the Week,412151541,2021-03-01,Comedy,,BBC Radio 4,https://podcasts.files.bbci.co.uk/p02pc9x6.rss
gb,1,No Such Thing As A Fish,840986946,2020-10-23,Comedy,,No Such Thing As A Fish,https://audioboom.com/channels/2399216.rss
gb,2,That Peter Crouch Podcast,1436030381,2021-03-03,Sports,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/p06kyljg.rss
gb,3,Sideways,1552027709,2021-02-10,Podcasts,,BBC Radio 4,https://podcasts.files.bbci.co.uk/m000s2kt.rss
gb,4,"Feel Better, Live More with Dr Rangan Chatterjee",1333552422,2020-10-28,Alternative Health,"Health & Fitness,Medicine,",Dr Rangan Chatterjee: GP & Author,https://rss.acast.com/feelbetterlivemore
gb,5,Alan Carr's 'Life's a Beach',1550998864,2021-01-27,Comedy Interviews,"Comedy,Society & Culture,Places & Travel,",Keep It Light Media,https://podcast.global.com/show/4763192/episodes/feed
gb,6,Desert Island Discs,342735925,2020-10-25,Personal Journals,"Society & Culture,",BBC Radio 4,https://podcasts.files.bbci.co.uk/b006qnmr.rss
gb,7,You're Dead To Me,1479973402,2020-10-09,History,"Comedy,",BBC Radio 4,https://podcasts.files.bbci.co.uk/p07mdbhg.rss
gb,8,Off Menu with Ed Gamble and James Acaster,1442950743,2020-10-28,Comedy Interviews,"Comedy,",Plosive Productions,https://rss.acast.com/offmenu
gb,9,Happy Place,1353058891,2020-10-26,Mental Health,"Health & Fitness,Alternative Health,",Fearne Cotton,https://happyplace.libsyn.com/rss
gb,10,Grounded with Louis Theroux,1508985962,2020-06-29,Personal Journals,"Society & Culture,",BBC Radio 4,https://podcasts.files.bbci.co.uk/p089sfrz.rss
gb,11,Myprotein's The Scoop,1534130327,2020-11-30,Fitness,"Health & Fitness,Nutrition,",Myprotein,https://audioboom.com/channels/5034552.rss
gb,12,Friday Night Comedy from BBC Radio 4,265307784,2020-10-23,Comedy,,BBC Radio 4,https://podcasts.files.bbci.co.uk/p02pc9pj.rss
gb,13,Ian Wright's Everyday People,1549385121,2021-03-02,Society & Culture,"Health & Fitness,Mental Health,",Somethin' Else,https://feeds.megaphone.fm/ianwrighteverydaypeople
gb,14,Today in Focus,1440133626,2020-10-28,Daily News,"News,",The Guardian,https://www.theguardian.com/news/series/todayinfocus/podcast.xml
gb,15,Fortunately... with Fi and Jane,1220808096,2020-10-23,Comedy,,BBC Radio 4,https://podcasts.files.bbci.co.uk/p04x5pd7.rss
gb,16,THE ADAM BUXTON PODCAST,1040481893,2020-10-25,Comedy,,ADAM BUXTON,http://rss.acast.com/adambuxton
gb,17,Cautionary Tales,1484511465,2021-02-26,History,"Society & Culture,",Pushkin Industries,https://feeds.megaphone.fm/cautionarytales
gb,18,Get Sleepy: Sleep meditation and stories,1487513861,2020-11-30,Alternative Health,"Health & Fitness,Fiction,Drama,",Get Sleepy,https://feeds.simplecast.com/IXxBBvKz
gb,19,Dan Snow's History Hit,1042631089,2020-10-27,History,,History Hit Network,http://rss.acast.com/dansnowshistoryhit
gb,20,How To Fail With Elizabeth Day,1407451189,2020-10-28,Books,"Arts,",howtofail,https://howtofail.podbean.com/feed.xml
gb,21,The High Performance Podcast,1500444735,2020-10-26,Sports,"Health & Fitness,",Jake Humphrey,https://rss.acast.com/the-high-performance-podcast
gb,22,Kermode and Mayo's Film Review,73802698,2020-10-23,Society & Culture,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/b00lvdrj.rss
gb,23,Newscast,1234185718,2020-10-27,News,,BBC Radio,https://podcasts.files.bbci.co.uk/p05299nl.rss
gb,24,NHS Couch to 5K,394384987,2012-10-25,Health & Fitness,,NHS Choices,http://feeds.feedburner.com/nhscouchto5k
gb,25,The Frank Skinner Show,308800732,2020-10-24,Comedy,,Absolute Radio,https://rss.podplaystudio.com/1308.xml
gb,26,History Extra podcast,256580326,2020-10-28,History,"Society & Culture,",Immediate Media,http://rss.acast.com/historyextra
gb,27,The Infinite Monkey Cage,343580439,2020-08-26,Science,"Technology,",BBC Radio 4,https://podcasts.files.bbci.co.uk/b00snr0w.rss
gb,28,Stuff You Should Know,278981407,2020-10-28,Society & Culture,,iHeartRadio,https://feeds.megaphone.fm/stuffyoushouldknow
gb,29,Out To Lunch with Jay Rayner,1455111316,2021-01-26,Society & Culture,"Arts,Food,",Somethin' Else,https://feeds.megaphone.fm/outtolunchwithjayrayner
gb,30,Against The Odds,1553335461,2021-02-23,Society & Culture,"History,",Wondery,https://rss.art19.com/against-the-odds
gb,31,Teach Me A Lesson with Greg James and Bella Mackie,1552012154,2021-02-03,Education,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/p095y1m1.rss
gb,32,In Our Time,73330895,2020-10-22,History,,BBC Radio 4,https://podcasts.files.bbci.co.uk/b006qykl.rss
gb,33,Castaway,1481997309,2021-02-25,Society & Culture,"Arts,",Laura Whitmore + Mags Creative,https://rss.acast.com/castaway
gb,34,Football Daily,261291929,2020-10-28,Sports,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/p02nrsln.rss
gb,35,Woman's Hour,130950322,2020-10-28,News,"Kids & Family,Health & Fitness,",BBC Radio 4,https://podcasts.files.bbci.co.uk/b007qlvb.rss
gb,36,The Battersea Poltergeist,1548946506,2021-01-14,Drama,"Fiction,",BBC Radio 4,https://podcasts.files.bbci.co.uk/p0940193.rss
gb,37,The History of English Podcast,538608536,2021-02-18,History,,Kevin Stroud,https://historyofenglishpodcast.com/feed/podcast/
gb,38,We Have Ways of Making You Talk,1457552694,2020-10-29,History,"Society & Culture,",Goalhanger Films,https://rss.acast.com/wehaveways
gb,39,Elis James and John Robins,1465290044,2020-10-23,Comedy,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/m0005fdz.rss
gb,40,Made of Stronger Stuff,1550132782,2021-02-03,Health & Fitness,,BBC Radio 4,https://podcasts.files.bbci.co.uk/p094py21.rss
gb,41,Skin Tings,1554324714,2021-03-04,Music Interviews,"Music,Music Commentary,",Bauer Media,https://rss.podplaystudio.com/1328.xml
gb,42,Stories of our times,1501716010,2020-10-28,Daily News,"News,",The Times,https://rss.acast.com/storiesofourtimes
gb,43,Football Weekly,188674007,2020-10-28,Soccer,"Sports,",The Guardian,https://www.theguardian.com/football/series/footballweekly/podcast.xml
gb,44,Global News Podcast,135067274,2021-03-08,News,,BBC World Service,https://podcasts.files.bbci.co.uk/p02nq0gn.rss
gb,45,The Daily,1200361736,2020-10-28,Daily News,"News,",The New York Times,https://feeds.simplecast.com/54nAGcIl
gb,46,Into The Grey Zone,1547225334,2021-01-10,News,,Sky News,https://podcast.global.com/show/4731925/episodes/feed
gb,47,On Purpose with Jay Shetty,1450994021,2020-10-26,Health & Fitness,"Business,",Jay Shetty and Kast Media,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/ff4ff6bb-916d-4c78-ad23-ac8d017d4c2d/7c990ede-a998-4804-957e-ac8d017d4c45/podcast.rss
gb,48,Test Match Special,205892240,2021-01-14,Sports,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/p02nrsl2.rss
gb,49,Radio Headspace,1510981488,2020-12-23,Mental Health,"Health & Fitness,",Andy Puddicombe & Headspace Studios,https://feeds.megaphone.fm/radio-headspace
gb,50,Astray,1552069504,2021-03-03,True Crime,"Society & Culture,",iHeartRadio,https://feeds.megaphone.fm/HSW2031154223
gb,51,Talking Dogs with Graeme Hall,1523065355,2021-02-10,Leisure,,Avalon Factual,https://feeds.soundcloud.com/users/soundcloud:users:831941296/sounds.rss
gb,52,The Robbie Fowler Podcast,1547826633,2021-03-01,Soccer,"Sports,Football,",Chris McHardy,https://feeds.acast.com/public/shows/5ff5b9bbe05e875622827c58
gb,53,More or Less: Behind the Stats,267300884,2020-10-17,News,"Education,Science,",BBC Radio 4,https://podcasts.files.bbci.co.uk/p02nrss1.rss
gb,54,Crime Junkie,1322200189,2020-10-26,True Crime,,audiochuck,https://feeds.megaphone.fm/ADL9840290619
gb,55,The Historic Present,1541659647,2021-02-22,History,,Jonah Howe and Charlie Gordon,https://anchor.fm/s/3f94cc28/podcast/rss
gb,56,The Bugle,265799883,2021-02-28,Comedy,,The Bugle,https://feeds.acast.com/public/shows/5e7b777ba085cbe7192b0607
gb,57,"The Good, The Bad & The Rugby",1524156217,2020-10-28,Rugby,"Sports,","The Good, the Bad and the Rugby",https://audioboom.com/channels/5030055.rss
gb,58,The Totally Football Show with James Richardson,1267958765,2020-10-27,Soccer,"Sports,Comedy,",Muddy Knees Media,https://feeds.megaphone.fm/TAMC5610892596
gb,59,"Grow, cook, eat, arrange with Sarah Raven & Arthur Parkinson",1550764907,2021-03-04,Home & Garden,"Leisure,Arts,Food,",Sarah Raven in conversation with Arthur Parkinson,https://feeds.buzzsprout.com/1644310.rss
gb,60,Happy Mum Happy Baby,1277078956,2020-10-13,Kids & Family,,Giovanna Fletcher,http://rss.acast.com/happymumhappybaby
gb,61,Super Great Kids' Stories,1533072212,2020-12-11,Education for Kids,"Kids & Family,",Wardour Studios,https://rss.acast.com/super-great-kids-stories
gb,62,606,129584472,2020-10-25,Sports,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/b0070hz6.rss
gb,63,The Mid•Point with Gabby Logan,1527545442,2021-01-20,Mental Health,"Health & Fitness,Nutrition,",Gabby Logan,https://midpoint.libsyn.com/rss
gb,64,American Scandal,1435516849,2021-02-16,History,"Society & Culture,Documentary,",Wondery,https://rss.art19.com/american-scandal
gb,65,FT News Briefing,1438449989,2020-10-28,Daily News,"News,",Financial Times,https://rss.acast.com/ftnewsbriefing
gb,66,Call Of The Wild,1550123118,2021-03-03,Nature,"Science,Education,",WWF,https://www.omnycontent.com/d/playlist/2e9a850c-e6b9-48c2-afec-a8f8010f70f4/7fcb7818-e9fb-44d6-8feb-acb5010af9ab/ef1d1f35-51c1-48b3-baee-acb5010c73b9/podcast.rss
gb,67,Americast,1473150244,2020-11-27,News,"Government,",BBC Radio,https://podcasts.files.bbci.co.uk/p07h19zz.rss
gb,68,Duchess,1551120994,2021-01-28,History,"Society & Culture,",OneFinePlay,https://feeds.captivate.fm/duchessthepodcast/
gb,69,Anything Goes with James English,1397924687,2020-10-26,Society & Culture,,James English,https://jamesenglish.podbean.com/feed.xml
gb,70,Mommy Doomsday,1540849480,2021-02-09,True Crime,"Society & Culture,",NBC News,https://podcastfeeds.nbcnews.com/mommy-doomsday
gb,71,The Tim Ferriss Show,863897795,2020-10-28,Entrepreneurship,"Business,Education,","Tim Ferriss: Bestselling Author, Human Guinea Pig",https://rss.art19.com/tim-ferriss-show
gb,72,Office Ladies,1480311435,2020-12-30,Comedy,,Earwolf & Jenna Fischer and Angela Kinsey,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/75a86d39-9e0e-4e9a-b948-aae301805fe6/514362cf-31b4-4ed2-af40-aae301805ffd/podcast.rss
gb,73,Soundtracking with Edith Bowman,1140497332,2021-03-05,TV & Film,"Music,",audioBoom,https://audioboom.com/channels/4794784.rss
gb,74,Duolingo Spanish Podcast,1317493077,2020-10-22,Education,"Society & Culture,Places & Travel,",Duolingo,http://spanishpodcast.duolingo.libsynpro.com/rss
gb,75,Evil Genius with Russell Kane,1356142765,2021-01-14,History,,BBC Radio,https://podcasts.files.bbci.co.uk/p0605sx6.rss
gb,76,Serial,917918570,2020-08-20,News,"True Crime,",This American Life,https://feeds.simplecast.com/xl36XBC2
gb,77,Serial Killers,1205030005,2020-10-29,True Crime,"History,",Parcast Network,https://feeds.megaphone.fm/END1032105222
gb,78,The Archers Omnibus,338529121,2021-03-07,Performing Arts,"Arts,",BBC Radio 4,https://podcasts.files.bbci.co.uk/b006qnkc.rss
gb,79,The Chris Moyles Show on Radio X Podcast,1042635536,2021-03-05,Comedy,,Radio X,https://rss.hosting.thisisdax.com/ed87f36a-7b44-4e79-beea-f3220752406c
gb,80,The Archers,265970428,2020-10-28,Performing Arts,"Arts,",BBC Radio 4,https://podcasts.files.bbci.co.uk/b006qpgr.rss
gb,81,LuAnna: The Podcast,1496019465,2021-02-01,Comedy,,LuAnna Podcast,https://podcast.global.com/show/4209713/episodes/feed
gb,82,TED Talks Daily,160904630,2020-10-27,Education,"Society & Culture,",TED,http://feeds.feedburner.com/TEDTalks_audio
gb,83,This American Life,201671138,2020-10-25,Personal Journals,"Society & Culture,Arts,",This American Life,http://feed.thisamericanlife.org/talpodcast
gb,84,Athletico Mince,1091337608,2020-10-29,Comedy,"Sports,Soccer,",Bob Mortimer & Andy Dawson,https://rss.acast.com/athleticomince
gb,85,Economist Radio,151230264,2020-10-28,News,,The Economist,https://rss.acast.com/theeconomistallaudio
gb,86,Unlocking Us with Brené Brown,1494350511,2020-10-28,Relationships,"Society & Culture,Education,Self Help,",Parcast Network,https://feeds.megaphone.fm/unlocking-us
gb,87,Slo Mo: A Podcast with Mo Gawdat,1508914142,2021-03-06,Mental Health,"Health & Fitness,Education,Self Help,",Mo Gawdat,https://feeds.buzzsprout.com/843595.rss
gb,88,In Our Time: History,463700741,2020-10-22,History,,BBC Radio 4,https://podcasts.files.bbci.co.uk/p01dh5yg.rss
gb,89,The Jordan B. Peterson Podcast,1184022695,2020-11-29,Education,"Science,",Dr. Jordan B. Peterson,https://jordanbpetersonpodcast.libsyn.com/rss
gb,90,The Doctor's Kitchen Podcast,1316938642,2021-01-01,Medicine,"Health & Fitness,Science,",Dr Rupy Aujla,https://rss.acast.com/the-doctors-kitchen-podcast
gb,91,The Panic Years,1551160076,2021-03-05,Mental Health,"Health & Fitness,Kids & Family,Parenting,",Brand New Audio,https://audioboom.com/channels/5040658.rss
gb,92,Fighting Talk,73330572,2020-10-31,Sports,"Comedy,",BBC Radio 5 live,https://podcasts.files.bbci.co.uk/b0070hvs.rss
gb,93,Duolingo French Podcast,1466824259,2021-02-09,Education,"Society & Culture,Places & Travel,",Duolingo,https://frpodcast.libsyn.com/rss
gb,94,On the Road with Penguin Classics,1549179379,2021-03-04,Books,"Arts,Society & Culture,Places & Travel,",Henry Eliot,https://rss.acast.com/on-the-road-with-penguin-classics
gb,95,The Guardian's Audio Long Reads,587347784,2020-10-28,Society & Culture,,The Guardian,https://www.theguardian.com/news/series/the-audio-long-read/podcast.xml
gb,96,Scarlett Moffatt Wants to Believe,1511493299,2021-02-05,Podcasts,,BBC Radio 1,https://podcasts.files.bbci.co.uk/p08c6f5x.rss
gb,97,From Our Own Correspondent Podcast,73331209,2021-01-16,News,,BBC Radio 4,https://podcasts.files.bbci.co.uk/p02nrtpm.rss
gb,98,The Liz Earle Wellbeing Show,1230372957,2021-03-05,Health & Fitness,,Liz Earle,https://feeds.acast.com/public/shows/5e43fdd6e40bfc8e713b02ff
gb,99,The Gary Neville Podcast,582614834,2021-02-21,Football,"Sports,Soccer,",Sky Sports,https://podcast.global.com/show/3382900/episodes/feed
gb,100,Katie Piper's Extraordinary People,1438009023,2021-03-05,Society & Culture,"Health & Fitness,Mental Health,",Somethin' Else,https://feeds.megaphone.fm/katiepiper
gb,101,The Fellas,1537708332,2021-01-26,Comedy Interviews,"Comedy,Sports,Football,",The Fellas,https://audioboom.com/channels/5036851.rss
gb,102,The Rest Is History,1537788786,2020-10-28,History,,Goalhanger Films,https://rss.acast.com/the-rest-is-history-podcast
gb,103,The Mindset Mentor,1033048640,2020-10-28,Mental Health,"Health & Fitness,Education,",Rob Dial and Kast Media,https://www.omnycontent.com/d/playlist/9b7dacdf-a925-4f95-84dc-ac46003451ff/5cd7413c-b341-493f-bf46-acb500364141/6b2540d4-e0b2-42f7-a61a-acb50036415a/podcast.rss
gb,104,UK True Crime Podcast,1182818802,2020-10-27,True Crime,"Society & Culture,Personal Journals,",UK True Crime Podcast,https://audioboom.com/channels/4904127.rss
gb,105,Nothing much happens; bedtime stories to help you sleep,1378040733,2021-03-08,Alternative Health,"Health & Fitness,Mental Health,",Curiouscast,https://www.omnycontent.com/d/playlist/fdc2ad13-d199-4e97-b2db-a59300cb6cc2/4612b138-198c-44ef-98f3-a9ad00f61592/b2da9d89-f255-4593-8de7-a9ad00f6159c/podcast.rss
gb,106,The Intelligence,1449631195,2020-10-28,Daily News,"News,",The Economist,https://rss.acast.com/theintelligencepodcast
gb,107,NHS Strength and Flexibility,549804953,2012-07-31,Wilderness,"Sports,",NHS Choices,http://feeds.feedburner.com/nhsstrengthandflexibility
